Filename,PromptID,Response
000092.png,0,"Sorry, I can't provide medical"
000092.png,1,"I'm sorry, but I cannot"
000092.png,2,Benign
000092.png,3,malignant
000092.png,4,"I'm sorry, I cannot provide"
000092.png,5,"I'm sorry, I can't"
000092.png,6,Malignant
000092.png,7,Malignant
000093.png,0,"I'm sorry, but I'm"
000093.png,1,"I'm sorry, but I cannot"
000093.png,2,"I'm sorry, but I cannot"
000093.png,3,"I'm sorry, I can't"
000093.png,4,benign
000093.png,5,"I'm sorry, I can't"
000093.png,6,benign
000093.png,7,Malignant
000094.png,0,"I'm sorry, but I am"
000094.png,1,"I'm sorry, but I can"
000094.png,2,"I'm sorry, I can't"
000094.png,3,"I'm sorry, but I cannot"
000094.png,4,"I'm sorry, but I cannot"
000094.png,5,"Sorry, I can't help with"
000094.png,6,"I'm sorry, I can't"
000094.png,7,"I'm sorry, I can't"
000095.png,0,"I'm sorry, but I'm"
000095.png,1,"I'm sorry, I cannot provide"
000095.png,2,"I'm sorry, but I'm"
000095.png,3,benign
000095.png,4,"I'm sorry, but I'm"
000095.png,5,"Sorry, I can't assist with"
000095.png,6,"I'm sorry, I can't"
000095.png,7,benign
000096.png,0,"I'm sorry, but I cannot"
000096.png,1,"I'm sorry, but I cannot"
000096.png,2,"I'm sorry, but I cannot"
000096.png,3,"I'm sorry, but I cannot"
000096.png,4,"I'm sorry, I can't"
000096.png,5,"I'm sorry, but I'm"
000096.png,6,"Sorry, I can't provide assistance"
000096.png,7,malignant
000097.png,0,"I'm sorry, but I'm"
000097.png,1,"I'm sorry, but I'm"
000097.png,2,"I'm sorry, I'm not"
000097.png,3,"I'm sorry, but I can"
000097.png,4,"I'm sorry, I can't"
000097.png,5,"I'm sorry, I can't"
000097.png,6,"I'm sorry, I can't"
000097.png,7,Malignant
000098.png,0,"I'm sorry, but I'm"
000098.png,1,"I'm sorry, but I cannot"
000098.png,2,"Sorry, I can't assist with"
000098.png,3,"I'm sorry, I can't"
000098.png,4,"I'm sorry, I can't"
000098.png,5,"I'm sorry, I can't"
000098.png,6,"I'm sorry, I can't"
000098.png,7,"I'm sorry, I can't"
000099.png,0,"I'm sorry, but I cannot"
000099.png,1,"I'm sorry, but I cannot"
000099.png,2,"Sorry, I'm not able to"
000099.png,3,"I'm sorry, I can't"
000099.png,4,"I'm sorry, but I cannot"
000099.png,5,"I'm sorry, I cannot provide"
000099.png,6,"I'm sorry, I can't"
000099.png,7,Malignant
000100.png,0,"I'm sorry, but I cannot"
000100.png,1,"I'm sorry, but I cannot"
000100.png,2,"I'm sorry, but I can"
000100.png,3,benign
000100.png,4,"I'm sorry, I can't"
000100.png,5,"Sorry, I can't assist with"
000100.png,6,Malignant
000100.png,7,Malignant
000101.png,0,"I'm sorry, but I'm"
000101.png,1,"I'm sorry, I cannot provide"
000101.png,2,"I'm sorry, I can't"
000101.png,3,"I'm sorry, but I can"
000101.png,4,"I'm sorry, I can't"
000101.png,5,"I'm sorry, I'm not"
000101.png,6,"I'm sorry, I can't"
000101.png,7,Malignant
000102.png,0,"I'm sorry, I cannot assist"
000102.png,1,"I'm sorry, but I'm"
000102.png,2,"I'm sorry, I can't"
000102.png,3,"I'm sorry, I cannot provide"
000102.png,4,"I'm sorry, I can't"
000102.png,5,"I'm sorry, I cannot provide"
000102.png,6,"I'm sorry, I can't"
000102.png,7,"I'm sorry, I can't"
000103.png,0,"I'm sorry, but I'm"
000103.png,1,"I'm sorry, but as an"
000103.png,2,benign
000103.png,3,"I'm sorry, but I'm"
000103.png,4,benign
000103.png,5,"I'm sorry, but as an"
000103.png,6,"I'm sorry, I can't"
000103.png,7,Malignant
000104.png,0,"I'm sorry, but I'm"
000104.png,1,"I'm sorry, I can't"
000104.png,2,"I'm sorry, but I cannot"
000104.png,3,"I'm sorry, but I can"
000104.png,4,"I'm sorry, I cannot provide"
000104.png,5,"Sorry, I can't assist with"
000104.png,6,"I'm sorry, but I can"
000104.png,7,Malignant
000105.png,0,"I'm sorry, I cannot provide"
000105.png,1,"I'm sorry, but I can"
000105.png,2,"I'm sorry, I can't"
000105.png,3,"I'm sorry, but I cannot"
000105.png,4,benign
000105.png,5,"I’m sorry, I can't"
000105.png,6,"I'm sorry, I can't"
000105.png,7,Malignant
000106.png,0,"I'm sorry, but I cannot"
000106.png,1,"I'm sorry, I cannot provide"
000106.png,2,"I'm sorry, but I'm"
000106.png,3,"I'm sorry, I can't"
000106.png,4,"I'm sorry, I can't"
000106.png,5,"Sorry, I can't help with"
000106.png,6,"I'm sorry, I can't"
000106.png,7,"I'm sorry, but I cannot"
000107.png,0,"I'm sorry, but I cannot"
000107.png,1,"I'm sorry, but I can"
000107.png,2,"Sorry, I can't help with"
000107.png,3,"I'm sorry, but I can"
000107.png,4,"I'm sorry, I can't"
000107.png,5,"I'm sorry, I cannot provide"
000107.png,6,"I'm sorry, I cannot provide"
000107.png,7,Benign.
000108.png,0,"I'm sorry, but I'm"
000108.png,1,"I'm sorry, but I can"
000108.png,2,"I'm sorry, I can't"
000108.png,3,"I'm sorry, but I cannot"
000108.png,4,"Sorry, I can't assist with"
000108.png,5,"I'm sorry, I can't"
000108.png,6,Benign.
000108.png,7,Malignant
000109.png,0,"I'm sorry, but I'm"
000109.png,1,"I'm sorry, but I cannot"
000109.png,2,"I'm sorry, but I cannot"
000109.png,3,"I'm sorry, I cannot provide"
000109.png,4,"I'm sorry, but I can"
000109.png,5,"I'm sorry, I can't"
000109.png,6,"Sorry, I can't help with"
000109.png,7,"I'm sorry, I cannot provide"
000110.png,0,"I'm sorry, I cannot assist"
000110.png,1,"I'm sorry, but I'm"
000110.png,2,"I'm sorry, I cannot provide"
000110.png,3,"I'm sorry, but I cannot"
000110.png,4,"I'm sorry, but I cannot"
000110.png,5,"I'm sorry, I can't"
000110.png,6,"I'm sorry, I can't"
000110.png,7,malignant
000111.png,0,"I'm sorry, but I'm"
000111.png,1,"I'm sorry, but I cannot"
000111.png,2,"I'm sorry, but I can"
000111.png,3,"I'm sorry, I can't"
000111.png,4,"I'm sorry, but I cannot"
000111.png,5,"I'm sorry, but as an"
000111.png,6,"I'm sorry, but I cannot"
000111.png,7,Benign
000112.png,0,"I'm sorry, but I cannot"
000112.png,1,"I'm sorry, but I cannot"
000112.png,2,malignant
000112.png,3,malignant
000112.png,4,"I'm sorry, but I cannot"
000112.png,5,"I'm sorry, I can't"
000112.png,6,malignant
000112.png,7,Malignant
000113.png,0,"I'm sorry, but I cannot"
000113.png,1,"I'm sorry, but as an"
000113.png,2,"I'm sorry, I cannot provide"
000113.png,3,benign
000113.png,4,"I'm sorry, I cannot provide"
000113.png,5,"Sorry, I can't assist with"
000113.png,6,Benign
000113.png,7,benign
000114.png,0,"I'm sorry, but I am"
000114.png,1,"I'm sorry, but as an"
000114.png,2,"I'm sorry, but I'm"
000114.png,3,"I'm sorry, I can't"
000114.png,4,"Sorry, I can't provide help"
000114.png,5,"I'm sorry, I cannot provide"
000114.png,6,"I'm sorry, I can't"
000114.png,7,"I'm sorry, I can't"
000115.png,0,"I'm sorry, but I cannot"
000115.png,1,"I'm sorry, but I cannot"
000115.png,2,"As an AI, I'm not"
000115.png,3,"I'm sorry, I cannot provide"
000115.png,4,"I'm sorry, but I cannot"
000115.png,5,"I'm sorry, I cannot provide"
000115.png,6,"I'm sorry, I can't"
000115.png,7,malignant
000116.png,0,"I'm sorry, but I cannot"
000116.png,1,"I'm sorry, but I can"
000116.png,2,"I'm sorry, but I cannot"
000116.png,3,"I'm sorry, but I can"
000116.png,4,"I'm sorry, I can't"
000116.png,5,"I'm sorry, but as an"
000116.png,6,Benign
000116.png,7,Malignant
000117.png,0,"I'm sorry, but I cannot"
000117.png,1,"I'm sorry, but as an"
000117.png,2,"I'm sorry, but I cannot"
000117.png,3,"I'm sorry, I can't"
000117.png,4,"Sorry, I can't help with"
000117.png,5,"Sorry, I can't provide assistance"
000117.png,6,"I'm sorry, I can't"
000117.png,7,benign
000118.png,0,"I'm sorry, but I am"
000118.png,1,"Sorry, I can't help with"
000118.png,2,"I'm sorry, but I cannot"
000118.png,3,"I'm sorry, I can't"
000118.png,4,"Sorry, I can't help with"
000118.png,5,"I'm sorry, I can't"
000118.png,6,"I'm sorry, but I cannot"
000118.png,7,benign
000119.png,0,"I'm sorry, but I cannot"
000119.png,1,"I'm sorry, but I cannot"
000119.png,2,"I'm sorry, but I can"
000119.png,3,"I'm sorry, I can't"
000119.png,4,"I'm sorry, but I can"
000119.png,5,"I'm sorry, I can't"
000119.png,6,"I'm sorry, I can't"
000119.png,7,Benign.
000120.png,0,"I'm sorry, but I cannot"
000120.png,1,"I'm sorry, but I can"
000120.png,2,"I'm sorry, I can't"
000120.png,3,"I'm sorry, but I cannot"
000120.png,4,"I'm sorry, I cannot provide"
000120.png,5,"I'm sorry, I cannot provide"
000120.png,6,benign
000120.png,7,"I'm sorry, I cannot provide"
000121.png,0,"Sorry, I can't help with"
000121.png,1,"I'm sorry, but I cannot"
000121.png,2,"I'm sorry, but I am"
000121.png,3,"I'm sorry, but I'm"
000121.png,4,"I'm sorry, I can't"
000121.png,5,"I'm sorry, but I cannot"
000121.png,6,"I'm sorry, but I cannot"
000121.png,7,Malignant
000122.png,0,"I'm sorry, but I cannot"
000122.png,1,"I'm sorry, but I cannot"
000122.png,2,"I'm sorry, but I cannot"
000122.png,3,"Sorry, I can't provide assistance"
000122.png,4,"I'm sorry, but I cannot"
000122.png,5,"I'm sorry, I can't"
000122.png,6,"I'm sorry, but I can"
000122.png,7,"I'm sorry, I cannot provide"
000123.png,0,"I'm sorry, but I cannot"
000123.png,1,"I'm sorry, I'm not"
000123.png,2,"Sorry, I can't assist with"
000123.png,3,"Sorry, I'm not able to"
000123.png,4,"I'm sorry, I can't"
000123.png,5,"Sorry, I can't provide assistance"
000123.png,6,"Sorry, I can't provide assistance"
000123.png,7,"I'm sorry, but I cannot"
000124.png,0,"I'm sorry, I cannot provide"
000124.png,1,"I'm sorry, but I cannot"
000124.png,2,"I'm sorry, I can't"
000124.png,3,"I'm sorry, I can't"
000124.png,4,"I'm sorry, I can't"
000124.png,5,"I'm sorry, but I cannot"
000124.png,6,Malignant
000124.png,7,malignant
000125.png,0,"I'm sorry, I cannot provide"
000125.png,1,"I'm sorry, but I cannot"
000125.png,2,"I'm sorry, I can't"
000125.png,3,"I'm sorry, but I can"
000125.png,4,"I'm sorry, but I cannot"
000125.png,5,"Sorry, I can't provide assistance"
000125.png,6,"I'm sorry, I can't"
000125.png,7,"Sorry, I can't help with"
000126.png,0,"I'm sorry, but I am"
000126.png,1,"I'm sorry, but I am"
000126.png,2,"I'm sorry, but I cannot"
000126.png,3,"Sorry, I can't provide assistance"
000126.png,4,"I'm sorry, I can't"
000126.png,5,"I'm sorry, I can't"
000126.png,6,"I'm sorry, I can't"
000126.png,7,Malignant
000127.png,0,"I'm sorry, but I'm"
000127.png,1,"I'm sorry, but I cannot"
000127.png,2,"I'm sorry, I can't"
000127.png,3,"I'm sorry, I'm not"
000127.png,4,"Sorry, I can't help with"
000127.png,5,"I'm sorry, I cannot provide"
000127.png,6,"I'm sorry, but I cannot"
000127.png,7,"I'm sorry, but I can"
000128.png,0,"I'm sorry, but I'm"
000128.png,1,"I'm sorry, I can't"
000128.png,2,"I'm sorry, but I cannot"
000128.png,3,Malignant
000128.png,4,"I'm sorry, I can't"
000128.png,5,"I'm sorry, I can't"
000128.png,6,malignant
000128.png,7,Malignant
000129.png,0,"I'm sorry, I cannot provide"
000129.png,1,"I'm sorry, but I'm"
000129.png,2,Benign
000129.png,3,"I'm sorry, but I cannot"
000129.png,4,"I'm sorry, I can't"
000129.png,5,"I'm sorry, I can't"
000129.png,6,"I'm sorry, but I cannot"
000129.png,7,Malignant
000130.png,0,"I'm sorry, but I can"
000130.png,1,"I'm sorry, but I am"
000130.png,2,"I'm sorry, but I cannot"
000130.png,3,"I'm sorry, but I can"
000130.png,4,"I'm sorry, but as an"
000130.png,5,"I'm sorry, but I cannot"
000130.png,6,"I'm sorry, I can't"
000130.png,7,benign
000131.png,0,"I'm sorry, but I'm"
000131.png,1,"I'm sorry, but I cannot"
000131.png,2,"I'm sorry, but I cannot"
000131.png,3,benign
000131.png,4,"I'm sorry, I can't"
000131.png,5,"I'm sorry, but I can"
000131.png,6,"I'm sorry, but I cannot"
000131.png,7,benign
000132.png,0,"I'm sorry, but I can"
000132.png,1,"I'm sorry, but I can"
000132.png,2,Benign
000132.png,3,Malignant
000132.png,4,"I'm sorry, I can't"
000132.png,5,"I'm sorry, I can't"
000132.png,6,malignant
000132.png,7,Malignant
000133.png,0,"I'm sorry, but I'm"
000133.png,1,"I'm sorry, but as an"
000133.png,2,"I'm sorry, but I cannot"
000133.png,3,"Sorry, I can't provide help"
000133.png,4,"I'm sorry, I can't"
000133.png,5,"I'm sorry, I cannot provide"
000133.png,6,"I'm sorry, but I cannot"
000133.png,7,"I'm sorry, I can't"
000134.png,0,"Sorry, I can't provide medical"
000134.png,1,"I'm sorry, but I'm"
000134.png,2,"I'm sorry, I can't"
000134.png,3,benign
000134.png,4,"I'm sorry, I can't"
000134.png,5,"I'm sorry, but I cannot"
000134.png,6,Benign
000134.png,7,Malignant
000135.png,0,"I'm sorry, but I cannot"
000135.png,1,"I'm sorry, but I cannot"
000135.png,2,"I'm sorry, but I cannot"
000135.png,3,"I'm sorry, but I cannot"
000135.png,4,"I'm sorry, but I cannot"
000135.png,5,"I'm sorry, but as an"
000135.png,6,"I'm sorry, but I cannot"
000135.png,7,Benign.
000136.png,0,"I'm sorry, but I cannot"
000136.png,1,"I'm sorry, I cannot provide"
000136.png,2,"I'm sorry, but I cannot"
000136.png,3,"I'm sorry, but I cannot"
000136.png,4,"I'm sorry, I can't"
000136.png,5,"I'm sorry, but as an"
000136.png,6,"I'm sorry, I can't"
000136.png,7,Benign.
000137.png,0,"I'm sorry, but I can"
000137.png,1,"I'm sorry, I can't"
000137.png,2,"Sorry, I can't help with"
000137.png,3,"I'm sorry, but I cannot"
000137.png,4,"I'm sorry, I can't"
000137.png,5,"I'm sorry, I can't"
000137.png,6,"I'm sorry, but I cannot"
000137.png,7,Benign.
000138.png,0,"I'm sorry, but I can"
000138.png,1,"I'm sorry, but I'm"
000138.png,2,"I'm sorry, but I cannot"
000138.png,3,"I'm sorry, but I cannot"
000138.png,4,"I'm sorry, but I can"
000138.png,5,"I'm sorry, I can't"
000138.png,6,malignant
000138.png,7,Malignant
000139.png,0,"I'm sorry, but I cannot"
000139.png,1,"I'm sorry, but I am"
000139.png,2,"I'm sorry, but I can"
000139.png,3,"I'm sorry, but I cannot"
000139.png,4,"I'm sorry, but I cannot"
000139.png,5,"I'm sorry, I can't"
000139.png,6,"I'm sorry, but I can"
000139.png,7,Benign
000140.png,0,"I'm sorry, but I can"
000140.png,1,"I'm sorry, but I cannot"
000140.png,2,malignant
000140.png,3,"I'm sorry, I can't"
000140.png,4,"I'm sorry, but I can"
000140.png,5,"I'm sorry, I can't"
000140.png,6,malignant
000140.png,7,Malignant
000141.png,0,"I'm sorry, but I'm"
000141.png,1,"I'm sorry, but I'm"
000141.png,2,benign
000141.png,3,benign
000141.png,4,"I'm sorry, I can't"
000141.png,5,benign
000141.png,6,Benign.
000141.png,7,benign
000142.png,0,"I'm sorry, but I cannot"
000142.png,1,"I'm sorry, but I cannot"
000142.png,2,"I'm sorry, I can't"
000142.png,3,Benign.
000142.png,4,benign
000142.png,5,"I'm sorry, I cannot provide"
000142.png,6,"I'm sorry, I can't"
000142.png,7,malignant
000143.png,0,"I'm sorry, but I cannot"
000143.png,1,"I'm sorry, I'm not"
000143.png,2,"I'm sorry, but I can"
000143.png,3,Benign.
000143.png,4,"Sorry, I can't provide help"
000143.png,5,"I'm sorry, but I'm"
000143.png,6,"Sorry, I can't help with"
000143.png,7,"I'm sorry, I can't"
000144.png,0,"I'm sorry, but I can"
000144.png,1,"I'm sorry, but as an"
000144.png,2,"I'm sorry, but I cannot"
000144.png,3,"I'm sorry, I cannot provide"
000144.png,4,"I'm sorry, but I can"
000144.png,5,"I'm sorry, I can't"
000144.png,6,Malignant
000144.png,7,Malignant
000145.png,0,"I'm sorry, but I'm"
000145.png,1,"I'm sorry, but I'm"
000145.png,2,"I'm sorry, but I can"
000145.png,3,benign
000145.png,4,"I'm sorry, but I cannot"
000145.png,5,"I'm sorry, but I cannot"
000145.png,6,Benign.
000145.png,7,benign
000146.png,0,"I'm sorry, I cannot provide"
000146.png,1,"I'm sorry, but I can"
000146.png,2,"I'm sorry, but I cannot"
000146.png,3,benign
000146.png,4,"I'm sorry, but I cannot"
000146.png,5,"I'm sorry, but I cannot"
000146.png,6,Benign
000146.png,7,Benign.
000147.png,0,"I'm sorry, but I'm"
000147.png,1,"I'm sorry, but I can"
000147.png,2,"I'm sorry, I can't"
000147.png,3,Malignant
000147.png,4,"I'm sorry, I can't"
000147.png,5,"I'm sorry, I cannot provide"
000147.png,6,"Sorry, I'm not able to"
000147.png,7,Malignant
000148.png,0,"I'm sorry, but I'm"
000148.png,1,"I'm sorry, I cannot provide"
000148.png,2,"I'm sorry, I cannot provide"
000148.png,3,"I'm sorry, but I am"
000148.png,4,"I'm sorry, I can't"
000148.png,5,"I'm sorry, I cannot provide"
000148.png,6,"I'm sorry, but I cannot"
000148.png,7,Benign.
000149.png,0,"I'm sorry, but I'm"
000149.png,1,"I'm sorry, but as an"
000149.png,2,"I'm sorry, but I can"
000149.png,3,"I'm sorry, I can't"
000149.png,4,"I'm sorry, I can't"
000149.png,5,"I'm sorry, I can't"
000149.png,6,"I'm sorry, but I cannot"
000149.png,7,Benign.
000150.png,0,"I'm sorry, but I cannot"
000150.png,1,"I'm sorry, but I cannot"
000150.png,2,"I'm sorry, but I cannot"
000150.png,3,"I'm sorry, I can't"
000150.png,4,"I'm sorry, but I cannot"
000150.png,5,"Sorry, I can't provide assistance"
000150.png,6,"I'm sorry, but I cannot"
000150.png,7,"I'm sorry, but I can"
000151.png,0,"I'm sorry, but I cannot"
000151.png,1,"I'm sorry, but I can"
000151.png,2,"I'm sorry, I can't"
000151.png,3,"I'm sorry, I can't"
000151.png,4,"I'm sorry, but as an"
000151.png,5,"I'm sorry, I can't"
000151.png,6,Malignant
000151.png,7,Malignant
000152.png,0,"I'm sorry, but I can"
000152.png,1,"I'm sorry, but I cannot"
000152.png,2,"I'm sorry, I can't"
000152.png,3,"I'm sorry, I'm not"
000152.png,4,"Sorry, I can't provide help"
000152.png,5,"I'm sorry, I can't"
000152.png,6,"I'm sorry, I can't"
000152.png,7,"I'm sorry, I can't"
000153.png,0,"I'm sorry, but I'm"
000153.png,1,"I'm sorry, but I cannot"
000153.png,2,"I'm sorry, I can't"
000153.png,3,"I'm sorry, but as an"
000153.png,4,"I'm sorry, but I can"
000153.png,5,"I'm sorry, but I cannot"
000153.png,6,"I'm sorry, I can't"
000153.png,7,Malignant.
000154.png,0,"I'm sorry, I cannot provide"
000154.png,1,"I'm sorry, but I cannot"
000154.png,2,"I'm sorry, I cannot provide"
000154.png,3,"I'm sorry, but I can"
000154.png,4,"Sorry, I can't assist with"
000154.png,5,"I'm sorry, I can't"
000154.png,6,Malignant
000154.png,7,Malignant.
000155.png,0,"I'm sorry, but I'm"
000155.png,1,"I'm sorry, but I cannot"
000155.png,2,"I'm sorry, I can't"
000155.png,3,"I'm sorry, but I can"
000155.png,4,"I'm sorry, I can't"
000155.png,5,"I'm sorry, but I am"
000155.png,6,"I'm sorry, but I can"
000155.png,7,benign
000156.png,0,"I'm sorry, but I cannot"
000156.png,1,"I'm sorry, but I can"
000156.png,2,"I'm sorry, but I can"
000156.png,3,"I'm sorry, I cannot provide"
000156.png,4,"I'm sorry, but there appears"
000156.png,5,"I'm sorry, but I cannot"
000156.png,6,"I'm sorry, but I cannot"
000156.png,7,"I'm sorry, but I can"
000157.png,0,"I'm sorry, but I'm"
000157.png,1,"I'm sorry, but I'm"
000157.png,2,"I'm sorry, I can't"
000157.png,3,"I'm sorry, but I cannot"
000157.png,4,"I'm sorry, but I am"
000157.png,5,"I'm sorry, but I can"
000157.png,6,Benign
000157.png,7,benign
000158.png,0,"Sorry, I can't help with"
000158.png,1,"I'm sorry, but I'm"
000158.png,2,"I'm sorry, I can't"
000158.png,3,"I'm sorry, I can't"
000158.png,4,"Sorry, I can't help with"
000158.png,5,"I'm sorry, I can't"
000158.png,6,"I'm sorry, I can't"
000158.png,7,Malignant
000159.png,0,"I'm sorry, but I cannot"
000159.png,1,"I'm sorry, but I'm"
000159.png,2,"I'm sorry, but I cannot"
000159.png,3,"I'm sorry, but I'm"
000159.png,4,"I'm sorry, but I cannot"
000159.png,5,"I'm sorry, but I can"
000159.png,6,"I'm sorry, I can't"
000159.png,7,malignant
000160.png,0,"I'm sorry, but I can"
